Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Cayman Islands,CYM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,22.3224022788531,22.4604103029962,25.7666098039499,30.582669206267,25.8865299859437,27.6529488089701,27.5106298672936,25.5740452125675,27.4144902416612,..
Central African Republic,CAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.0183314447418967,0.0136371341190727,..,..,0.04135165150662,0.0162197208004256,0.0134681658468637,0.0130294053105113,..
Central African Republic,CAF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,0,0.224005555337772,0.22256001887309,0.220376592744277,0.435158358478234,0.642897048395361,..
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2,2.2,3,3.4,3.6,3.8,4,4.33925494461827,..,..
Central African Republic,CAF,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,24.0568213079235,29.6550761710834,34.4338528324762,34.501464513303,38.4347687858353,38.734368107094,38.3590126400424,42.4099670547954,45.1237387603827,..
Chad,TCD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0027693794648923,0.127813387115433,0.152165666125658,0.111108312413065,0.0741460904130005,0.0803417198315496,0.0352020305377272,0.00220420486372786,0.00215793932042614,..
Chad,TCD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0.0836670533200091,0.161799351168422,0.0782181896400008,0.151281078428347,0.146374747604193,0.35433412645122,0.343367304263125,0.599329829384782,0.452262088981791,..
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.7,1.9,2.10000000005453,2.5,2.9,3.5,5,6.49999811951501,..,..
Chad,TCD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,116.349890778252,129.487043199856,137.589054976892,134.657425797343,133.345192136544,129.14406545411,127.972518966924,124.594477694872,134.437321268012,..
Chile,CHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,10.48704014456,11.6704971736568,12.4499241308234,13.0618790977917,14.019498552815,15.1337613546798,15.951283173856,16.5799632591299,17.3562402157918,..
Chile,CHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,46.3002686118875,64.4091510664995,102.928981818581,127.42219548955,165.156076997531,223.992483201816,1237.18578018381,7258.19240138255,8073.29319627789,..
Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,45,52.2496072877744,55.05,58,61.11,76.63,83.55858602,82.32748693,..,..
Chile,CHL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,286135584.18796,339874690.690348,396182481.843844,352629578.01145,342669388.91258,316447259.910593,353497985.560915,351536719.589499,..,..
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,98.3524933274661,101.177487171819,106.490709488238,108.172020027834,117.80495257847,120.636922036469,121.816005512563,127.213696205379,129.908609661238,..
Colombia,COL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,5.84448296983595,7.33232699880436,8.54822707266331,9.75927064586669,10.7064970783323,11.6281259267678,12.2739213649422,12.9442912294191,13.4482522398641,..
Colombia,COL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,10.5035745322592,14.8916743473762,30.4057256694295,41.3572694498367,54.7379880295621,71.316339057278,320.003208543361,462.975592393017,651.336485548409,..
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.5,40.3509157546318,48.98,51.7,52.57,55.9049725142924,58.13649357,62.25988032,64.1263768204459,..
Colombia,COL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,270555601.078674,298292763.101074,352022204.803583,322594779.516765,275044644.006285,345557466.286088,324551010.1,344038204.47,..,..
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,23.9640303207809,30.6322524764036,39.1659563651535,46.8641479153883,50.4352177405549,54.6401963407356,57.113319389838,57.6137865957646,59.9411045244509,..
Comoros,COM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0477024526890264,0.05661159773497,0.170334217008279,0.175319114503611,0.208456787684852,0.20580789890716,0.20538165290752,0.201992401940307,0.183943233508186,..
Comoros,COM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0,1.41528994337425,0,1.3486085731047,3.95053924860744,1.28629936816975,59.0755060382709,4.91465698151598,7.20874853722478,..
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,5.1,5.5,5.97529630842855,6.5,6.98,7.459161385649,7.938322770803,8.47817029542124,..,..
Comoros,COM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,15754676.7330285,17904787.2289551,15567640.3095508,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,18.3079962977427,23.436208737324,29.1110700381148,39.5633015557561,50.2971968109456,49.5153882748646,36.6666291403381,43.45919306588,43.3822150190136,..
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0,..,..,0.00063061592383404,0.000677805753532449,0.00131156925799176,0.00126921066151679,0.0012285198826852,0.00549554527174883,..
"Congo, Dem. Rep.",COD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0.0619541702079929,0.0749005848282604,0.173860766821315,0.154150559159432,0.352458991836874,0.511512010616786,0.634605330758393,2.55532135598521,2.81914335368933,..
"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.72,1.2,1.679961014645,2.2,3,3.799999507273,6.20997406030119,8.61990491569355,..,..
"Congo, Dem. Rep.",COD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,67400000,74400000,44523065.4083705,17376123.283376,10899067.5812208,8061125.56158891,5795559.05171058,6567829.13197229,..,..
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.0140867546413,88.3935129438042,94.9655214769903,100.800387300925,104.076946980521,107.411407725755,108.893883873828,98.9297933059985,95.3405363744168,..
"Congo, Rep.",COG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.00584968965056528,0.0298304103626886,0.0308633831899657,0.00947485507581831,0.0105552571936189,..,..,..,..,..
"Congo, Rep.",COG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0,0.227539362034238,1.77375804787284,1.94688845043038,3.16657849504768,3.7066820150759,4.61754760440626,4.696028060333,6.10178967397947,..
"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,5,5.6,6.10669502435836,6.6,7.11,7.61597466209,8.121949323466,8.65,..,..
"Congo, Rep.",COG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,15815391.5058121,76650979.8433441,24944805.2893418,22860495.3929707,8776029.07205219,3065350.42637757,15374155.7953021,..,..,..
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,68.3441918058766,89.6393246315739,114.720179180887,149.975127090131,146.399004378366,155.443557536567,170.036280359926,178.594427342153,169.930698252065,..
Costa Rica,CRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,8.6569647514363,9.06052682812277,9.56898464163823,10.2250539686262,10.7673485151174,11.5238982434108,13.0443355183193,15.0312709976699,16.6975467857306,..
Costa Rica,CRI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,103.552732590579,137.921031468011,163.609215017065,272.874483852853,305.084293351373,312.92519252016,489.861399840183,1161.42493445394,1205.93482351327,..
Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.5,39.2121959961842,47.5,45.96,53,59.7629501371681,65.8804491942718,71.3907708962224,74.0868022255159,..
Costa Rica,CRI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,538123299.972831,653246575.787481,691596852.894252,723417414.483798,849129591.486417,1001667422.27906,1094729526.60857,1276513779.85726,..,..
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.9707884156928,82.4790838976625,83.9995084277354,87.7912778193498,97.6019225630312,109.392291264202,115.231413179875,129.912110378038,134.857951361091,..
Cote d'Ivoire,CIV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,0.214259976754275,0.254809235122266,0.560132329645716,0.47234273895584,0.57247885358486,0.584450845361652,0.701728772682687,..
Cote d'Ivoire,CIV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0.535724287060554,0.665758223719016,1.80998095900031,2.44482117830873,3.44406092225858,5.03742700628339,6.04465133569584,8.67520282071764,11.6477455289909,..
Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.7,2.9,5,12,19.2742298,38.44,41.20781493,43.83992085,46.8237270826283,..
Cote d'Ivoire,CIV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,104512433.786716,94046308.8726067,86705299.2900002,91742940.7176474,92970125.0612395,79677993.4758745,97965985.7947167,..,..,..
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,113.867008304905,118.595469290179,115.723747275877,110.391834818236,104.837020786218,104.318248074476,104.888677998062,103.173022649352,105.583454932809,..
Croatia,HRV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,19.3583654966943,20.7005450141534,21.3977678137042,22.3242867344558,23.134349051301,23.2989453501333,24.8014661400627,26.1993417417808,27.128997294537,..
Croatia,HRV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,117.799697212873,172.638462354303,313.05959989296,396.880505130897,500.66192602897,635.645032215214,1724.58028784848,14607.9639115332,19547.3663618135,..
Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,56.55,57.7899789891444,61.9399731527956,66.7476,68.57,69.8031,72.69726967,67.09619204,75.2946259897258,..
Croatia,HRV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,391648713.512101,508684587.151763,470576832.00108,416586659.471847,512524328.95447,537127292.520887,661666337.815493,768793324.748431,..,..
Cuba,CUB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.93488340106996,11.7040091322421,14.9385223766255,17.6880882389827,22.3823603702658,29.4517483384447,35.1818562935108,40.6885849809873,47.3915372670671,..
Cuba,CUB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0330131432574441,0.0393443930146215,0.0445318796024271,0.0475062624510058,0.0689224919571264,0.0720278829232989,0.127285995787952,0.295751378353461,0.871730745112026,..
Cuba,CUB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0.0890802570357369,0,0,..,0.0884415554322484,0.0883019283110199,2.82308710044165,8.46616167776043,16.052018417839,..
Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.9,16.0172907996413,21.2,27.93,29.0701843656523,37.3050974155373,42.97867519,57.14840432,..,..
Cuba,CUB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,136.752640892273,135.439057216952,132.221913614138,129.789405206832,121.55445582053,119.169580911747,115.890519832104,115.547818786768,114.523938261895,..
Curacao,CUW,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,20.8777861668253,22.9832641118223,23.5978417541488,24.4050700029036,25.0239291322327,26.521247795743,30.4622925115897,31.849685410932,..
Curacao,CUW,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0,0,13.1502814160223,1313.20617336922,1455.97752535133,2525.6361564755,2912.36596853392,3165.28796628687,3784.82192569237,..
Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,61.855510740634,68.12721625,..,..
Curacao,CUW,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,21944134.0782123,29150837.9888268,26681564.2458101,33134078.2122905,26491620.1117318,25379888.2681564,27469273.7430168,..,..
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,123.133007859014,126.559628770302,128.298302344382,128.160955710956,131.145454545455,130.982317576329,132.636874122602,136.172298079148,138.900485998611,..
Cyprus,CYP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,23.1549178375804,24.611252900232,25.4740732186165,26.712703962704,28.7616292798111,30.7249793705057,32.5787318671034,34.2149965285813,36.271927794492,..
Cyprus,CYP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,275.927277433643,406.282532607063,1506.54687122813,980.884124539063,2426.48303154168,2377.29169627515,4550.55474039619,17364.0309236403,6372.00287572576,..
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,52.99,56.8598923503507,60.6898684001903,65.4548,69.33,71.7159,75.9002054,80.74318897,84.4335825186889,..
Cyprus,CYP,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,662347348.957383,..,..,1392645328.3517,..,1324966677.06478,1764562336.59719,2139629596.82226,..,..
Czech Republic,CZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,122.754974651018,124.617222496306,127.790620673674,129.592001460724,131.365858982837,117.480507616119,117.574283183209,118.751232258068,119.113507750141,..
Czech Republic,CZE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,21.4604008648778,23.7457622033826,25.1101637578697,26.9792575151846,28.2767204337828,27.7946953594889,28.9105503539599,29.5656512327655,30.2168816850538,..
Czech Republic,CZE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,305.506467667391,470.079900244739,834.666487802766,1079.86553895505,1417.62547116024,2048.8222188023,11991.389254095,25419.9420488373,42361.4643559786,..
Czech Republic,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,68.82,70.49,73.4300078241036,74.1104,74.2317116367383,75.668838699279,76.4811987,78.71916143,80.6881675434288,..
Czech Republic,CZE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,1784123698.37415,2321338412.90686,2522984152.8174,2662580950.0477,2923703983.00275,2744369450.52897,3247435915.25652,3834199877.92477,..,..
Denmark,DNK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.589024642276,128.483132120528,129.974729557791,124.70683176825,126.412168646706,124.44416513805,122.300966023964,124.434491442663,125.118956017306,..
Denmark,DNK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,38.0281786491214,38.3889565747886,38.8448169572705,40.304053904254,41.3431844519505,42.276163513776,43.0967009720471,43.8218235904285,44.0593269340762,..
Denmark,DNK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,1588.05036264689,2368.15896105463,3064.43340083969,3458.45684328857,4349.80220520158,6004.944503221,24041.3337267218,43757.82743392,123073.505126223,..
Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,88.72,89.8100133895232,92.2600117153012,94.6297,95.99,96.3305,96.96778525,97.09936216,97.3192043651002,..
Denmark,DNK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,2830507042.09393,2579546090.96226,2974204163.97497,3812411259.80183,4084560541.96089,3886731717.78545,4115404563.57005,4534882608.22828,..,..
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,19.7111871249396,22.6139017938932,24.4740173497962,27.6378279913913,31.9406472718776,34.3930423974801,37.1587063777026,39.5140763839386,41.1959041549739,..
Djibouti,DJI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.959059650225304,1.32392458948029,1.71712529243656,2.00443114572401,2.23679891398083,2.64389333397521,2.61270977018917,2.58330958935451,2.66006759666835,..
Djibouti,DJI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,4.76078257744008,7.02844411332663,1.15189325174857,4.52850866020675,8.90178658856833,10.9410028304374,11.8392615744926,22.2434771003403,37.5422350143912,..
Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.5,7,8.26723289204519,9.5,10.71,11.9224314345,13.1349151074,55.68140925,..,..
Djibouti,DJI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,7427372.11696986,8102587.76396712,9756866.0991104,12423967.9047496,14674700.4900007,19474454.1976142,18174656.7634481,21089354.040063,..,..
Dominica,DMA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,148.941843731482,153.595803485814,154.019587120411,131.766080883181,103.940353098403,108.528721745361,110.008835037233,105.278625206415,105.788481675393,..
Dominica,DMA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,11.7257823302012,11.71385864967,11.9777355034172,15.0205587473245,15.1719772103819,21.2958150120113,21.7187653386063,21.583307677237,16.0753926701571,..
Dominica,DMA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,42.3262507407094,70.5059507022393,197.280349468048,168.976005407232,225.082647534642,266.917662925137,5357.11781452031,6969.12871896779,6631.76265270506,..
Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,47.45,48.6,49.8,51,57.5,65,67.03,69.6196687942039,..,..
Dominica,DMA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,15566451.8518519,15384522.2222222,15431417.037037,15587737.4074074,11317257.2259259,11442427.2282963,11943422.6274142,11674528.2358013,..,..
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.7243116408759,89.3772690712551,89.9634635918781,91.5624758664012,81.6860453963298,85.5623497327285,83.7502203603648,83.4113978136238,84.1020835236871,..
Dominican Republic,DOM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,4.02785070965076,4.319880618077,4.86989316997546,5.24176790504041,5.90246137231371,6.67310206114176,7.37999725132603,7.4807402266733,7.47885061466673,..
Dominican Republic,DOM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,11.861636383909,13.7569663749171,24.0662714629101,26.8704200861764,34.2345210285545,46.3931964426047,93.2894763796335,98.1629544994731,121.669325732686,..
Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.4,38,42.32,45.9,49.58,54.2157663369785,63.87086474,67.57123468,74.8242898588721,..
Dominican Republic,DOM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,227600000,222200000,229200000,212500000,192700000,168300000,147200000,143400000,..,..
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,98.4652241402155,100.582732064873,106.350217049766,105.84896718594,104.099194826428,79.840704612997,84.1803550469234,87.2867971085043,92.3232702100951,..
Ecuador,ECU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.47437395897987,4.32254010854452,5.45236198212743,6.73853096939712,8.27256918324156,9.1758584062936,8.86183809512952,10.0312587855572,11.4350624120614,..
Ecuador,ECU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,10.5921498047081,13.8416176508308,23.9755431365258,30.6860288293331,41.6879860490058,81.359386430562,120.549762705554,209.944844200849,265.623107735339,..
Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.03,31.3668083587433,35.1351464545516,40.279121941,45.5903906666095,48.9404337892669,54.06292473,57.2722436831024,..,..
Ecuador,ECU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,161897970.405104,159548563.5835,143852476.410047,125695914.864902,110543419.07,88382004.18674,66088747.25,42325902.0555733,..,..
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.3793506102223,98.693816668341,112.006814032818,112.782506928425,105.409341009824,101.702251886245,103.540996977217,106.755939396112,95.2865968179704,..
"Egypt, Arab Rep.",EGY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.75399509202587,2.18297093176691,2.64836102437193,3.02728772874675,3.39274500530032,4.1392303913911,4.73192430219622,5.42693009979377,6.68514678766367,..
"Egypt, Arab Rep.",EGY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2.47700508577476,2.98121656113121,5.05656877211236,6.36844400927372,8.01772490055643,10.547091481588,14.6960617265086,36.1873306330534,35.1135314657019,..
"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.6,25.6,26.4,29.4,33.8946039115275,37.8193834276939,41.24806709,44.95020425,46.9243380864905,..
"Egypt, Arab Rep.",EGY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,995700000,893600000,1083700000,949000000,1012500000,809900000,890100000,681900000,..,..
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,124.52282751511,133.903211429293,138.651919877818,143.501413166466,146.039000318977,147.572316368817,151.621179699702,148.369709676985,146.922102198093,..
El Salvador,SLV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2.834371652079,3.31692688977884,3.88109952623654,4.53917686843588,5.06606061068178,5.58093406548235,6.21929053515631,7.06409047035077,7.66678825170782,..
El Salvador,SLV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,13.5837157122355,15.9405709751507,22.2830579986319,27.9281910352103,34.3122490916785,45.2165048463872,52.0756062284942,61.5204280694702,90.6437011037973,..
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.9,18.9,20.3213877242007,23.1093,24.7617121459061,26.8026049600572,28.997073045597,33.8207289,..,..
El Salvador,SLV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,168872875,146484824.65,159065833.797384,146513796.977224,170620342.150199,184003058.866493,184310108.627831,204490986.236555,..,..
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,42.3138509535956,48.523944295655,48.5920649035921,47.4523254550066,46.0260702126124,45.6401339074833,47.371582810777,44.8583282752325,45.166867205256,..
Equatorial Guinea,GNQ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.125683656567819,0.13639316088617,0.14352336279118,0.326826227479601,0.345814803297225,0.325098753345976,0.278312677957175,0.150316718990937,0.12376095800149,..
Equatorial Guinea,GNQ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0,1.01332214625684,0,0.929011448208076,2.67313922778354,3.42299292809661,5.76046821085618,0,9.93144248854446,..
Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,6,11.5,13.9431821913076,16.4,18.86,21.319999985207,23.779999971074,26.2399999569409,..,..
Equatorial Guinea,GNQ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.84383530966571,7.52772581715087,9.39303406049045,10.813637511965,12.6047539913796,14.2095680949427,14.9856791992553,20.3639551547617,..,..
Eritrea,ERI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.00372188674424803,0.00438709484712375,0.0056921325497677,0.00444925397286382,0.00603965212811673,0.0149574400999396,0.0177695800781684,0.0293006548989376,..,..
Eritrea,ERI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0.315414130868477,0.311141478519415,..,..,..,..,..,..,..,..
Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.61,0.7,0.8,0.9,0.99,1.083733115675,1.177118720157,1.3089069798665,..,..
Eritrea,ERI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,124.075351643757,136.02943114794,151.134519736479,146.120728214443,144.160461665744,144.720506338738,144.163052312554,144.341324399912,145.43842409216,..
Estonia,EST,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,26.1153621234426,26.2818132587788,26.4145881182836,27.3639904720172,28.1862404341943,29.2041130519073,30.1247237013012,31.0967189382972,33.3479726665256,..
Estonia,EST,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,535.496348035074,730.730376311077,1255.76852126263,1613.81247453522,2194.67572430004,3120.70712714772,10786.6756853297,29131.217625233,48933.895784944,..
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.1,76.5,78.3899259259259,80.0043,84.2415280294352,88.4097035040431,87.24023275,88.10245687,89.3570077747426,..
Estonia,EST,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,402011387.440162,464385342.507818,508607447.509068,577553872.231011,643265021.912218,506113410.220511,573403948.527239,721534923.22661,..,..
Eswatini,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,68.1608546660193,71.5033958842685,74.5862086857261,82.1645812688677,83.7245746420838,85.232110314444,89.318014321403,93.5273225136801,..,..
Eswatini,SWZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.343526755738202,0.74848442165493,0.317709452898578,0.386440359831181,0.465745343231487,0.543456601367337,0.628367939949569,0.711234391739013,..,..
Eswatini,SWZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,4.69555434305908,6.52965583116922,8.33883078473957,10.1210942927149,19.1777143999978,26.2670690660879,26.0326898770539,40.897868243072,53.6881563047058,..
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,11.04,18.13,20.7817825772944,24.7,26.17500573,25.64304231,28.5735227827685,47,..,..
Eswatini,SWZ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,23083578.2464636,14501109.3134865,8951779.44660965,5998862.07922444,5767536.38138412,6395624.1536881,3662239.59634242,6456215.84817767,..,..
Ethiopia,ETH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.82063306187574,15.671921596477,22.1336744638036,26.8875089769653,31.0823471688177,41.961061951045,49.4423632291361,37.2180716971189,..,..
Ethiopia,ETH,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.00468621826453512,0.00704793100070003,0.00920444032554277,0.249583276537667,0.480440930975934,0.474039598253226,0.539557259196609,0.0591635760942837,..,..
Ethiopia,ETH,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,0.0342309588351725,0.0443754519570445,0.25882437160597,0.293544787622181,0.366993976701163,0.327265831430051,0.405391705826621,0.714285553168672,1.46487201655811,..
Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.75,1.1,2.9,4.6,7.7,13.8551755555556,15.36692386,18.6180514528264,..,..
Ethiopia,ETH,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,101376881.602782,128229364.738714,164389330.060169,147230219.589564,125658481.447016,96758828.5712268,74192460.8650939,78200080.9660795,..,..
Faroe Islands,FRO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,124.327602794161,122.273801308994,122.73895867734,120.58590161196,121.52210175146,110.742752492144,113.10692711685,117.148414061368,117.104150772213,..
